,Unnamed: 0,input_id,output_id,input_text,output_text,chapter,tag
136,208,39,157,باید وفای به عهد داشته باشیم,من و انکار شراب این چه حکایت باشد غالبا این قدرم عقل و کفایت باشد تا به غایت ره میخانه نمی‌دانستم ور نه مستوری ما تا به چه غایت باشد زاهد و عجب و نماز و من و مستی و نیاز تا تو را خود ز میان با که عنایت باشد زاهد ار راه به رندی نبرد معذور است عشق کاریست که موقوف هدایت باشد من که شب‌ها ره تقوا زده‌ام با دف و چنگ این زمان سر به ره آرم چه حکایت باشد بنده پیر مغانم که ز جهلم برهاند پیر ما هر چه کند عین عنایت باشد دوش از این غصه نخفتم که رفیقی می‌گفت حافظ ار مست بود جای شکایت باشد,غزل    ۱۵۸,0
137,209,1,67,ادب یکی از صفات اخلاقی نیکو است که انسان باید داشته باشد,ماهم این هفته برون رفت و به چشمم سالیست حال هجران تو چه دانی که چه مشکل حالیست مردم دیده ز لطف رخ او در رخ او عکس خود دید گمان برد که مشکین خالیست می‌چکد شیر هنوز از لب همچون شکرش گر چه در شیوه گری هر مژه‌اش قتالیست ای که انگشت نمایی به کرم در همه شهر وه که در کار غریبان عجبت اهمالیست بعد از اینم نبود شابه در جوهر فرد که دهان تو در این نکته خوش استدلالیست مژده دادند که بر ما گذری خواهی کرد نیت خیر مگردان که مبارک فالیست کوه اندوه فراقت به چه حالت بکشد حافظ خسته که از ناله تنش چون نالیست,غزل    ۶۸,0
138,210,11,306,باید به یتیمان کمک کرد,هر نکته‌ای که گفتم در وصف آن شمایل هر کو شنید گفتا لله در قال تحصیل عشق و رندی آسان نمود اول آخر بسوخت جانم در کسب این فضایل حلاج بر سر دار این نکته خوش سراید از شافعی نپرسند امثال این مسال گفتم که کی ببخشی بر جان ناتوانم گفت آن زمان که نبود جان در میانه حال دل داده‌ام به یاری شوخی کشی نگاری مرضیه السجایا محموده الخصال در عین گوشه گیری بودم چو چشم مستت و اکنون شدم به مستان چون ابروی تو مایل از آب دیده صد ره طوفان نوح دیدم و از لوح سینه نقشت هرگز نگشت زایل ای دوست دست حافظ تعویذ چشم زخم است یا رب ببینم آن را در گردنت حمایل,غزل    ۳۰۷,0
139,211,9,1555,باید قدردان دارایی‌های خودمان باشیم,زهی سرگشته در عالم سر و سامان که من دارم زهی در راه عشق تو دل بریان که من دارم وگر در راه بازار غم عشقت خریدارم به صد جان ها بنفروشم ز عشقت آنچ من دارم,1442,1
140,212,47,1707,هرکاری را می‌توان انجام داد به جز تغییر عادت‌ها,نظری به کار من کن که ز دست رفت کارم به کسم مکن حواله که بجز تو کس ندارم چه کمی درآید آخر به شرابخانه تو اگر از شراب وصلت ببری ز سر خمارم چو نیم سزای شادی ز خودم مدار بی غم که در این میان همیشه غم توست غمگسارم,1627,0
141,213,10,2897,نباید عیبی که خودمان داریم را به دیگران نسبت دهیم,دشمن خود را نباید زد تبر گر توانی کشت او را با شکر,,0
142,214,19,486,باید اهل یادگیری و دانش باشیم,ای بی‌خبر بکوش که صاحب خبر شوی تا راهرو نباشی کی راهبر شوی در مکتب حقایق پیش ادیب عشق هان ای پسر بکوش که روزی پدر شوی دست از مس وجود چو مردان ره بشوی تا کیمیای عشق بیابی و زر شوی خواب و خورت ز مرتبه خویش دور کرد آن گه رسی به خویش که بی خواب و خور شوی گر نور عشق حق به دل و جانت اوفتد بالله کز آفتاب فلک خوبتر شوی یک دم غریق بحر خدا شو گمان مبر کز آب هفت بحر به یک موی تر شوی از پای تا سرت همه نور خدا شود در راه ذوالجلال چو بی پا و سر شوی وجه خدا اگر شودت منظر نظر زین پس شکی نماند که صاحب نظر شوی بنیاد هستی تو چو زیر و زبر شود در دل مدار هیچ که زیر و زبر شوی گر در سرت هوای وصال است حافظا باید که خاک درگه اهل هنر شوی,غزل    ۴۸۷,2
143,215,15,3090,کنترل نکردن زبان انسان را بی‌ارزش می‌کند.,انگشت مکن رنجه به در کوفتن کس تا نکند رنجه به در کوفتنت مشت,,0
144,216,22,290,میزان موفقیت به اندازه میزان رنج و تلاش است,ما آزموده‌ایم در این شهر بخت خویش بیرون کشید باید از این ورطه رخت خویش از بس که دست می‌گزم و آه می‌کشم آتش زدم چو گل به تن لخت لخت خویش دوشم ز بلبلی چه خوش آمد که می‌سرود گل گوش پهن کرده ز شاخ درخت خویش کای دل تو شاد باش که آن یار تندخو بسیار تندروی نشیند ز بخت خویش خواهی که سخت و سست جهان بر تو بگذرد بگذر ز عهد سست و سخن‌های سخت خویش وقت است کز فراق تو وز سوز اندرون آتش درافکنم به همه رخت و پخت خویش ای حافظ ار مراد میسر شدی مدام جمشید نیز دور نماندی ز تخت خویش,غزل    ۲۹۱,1
145,217,33,906,نباید در خوردن زیاده‌روی کرد,یکی گولی همی خواهم که در دلبر نظر دارد نمی خواهم هنرمندی که دیده در هنر دارد دلی همچون صدف خواهم که در جان گیرد آن گوهر دل سنگین نمی خواهم که پندار گهر دارد ز خودبینی جدا گشته پر از عشق خدا گشته ز مالش های غم غافل به مالنده عبر دارد,584,0
146,218,12,483,انسان واقعی در برابر ظلم سکوت نمی‌کند,تو مگر بر لب آبی به هوس بنشینی ور نه هر فتنه که بینی همه از خود بینی به خدایی که تویی بنده بگزیده او که بر این چاکر دیرینه کسی نگزینی گر امانت به سلامت ببرم باکی نیست بی دلی سهل بود گر نبود بی‌دینی ادب و شرم تو را خسرو مه رویان کرد آفرین بر تو که شایسته صد چندینی عجب از لطف تو ای گل که نشستی با خار ظاهرا مصلحت وقت در آن می‌بینی صبر بر جور رقیبت چه کنم گر نکنم عاشقان را نبود چاره بجز مسکینی باد صبحی به هوایت ز گلستان برخاست که تو خوشتر ز گل و تازه‌تر از نسرینی شیشه بازی سرشکم نگری از چپ و راست گر بر این منظر بینش نفسی بنشینی سخنی بی‌غرض از بنده مخلص بشنو ای که منظور بزرگان حقیقت بینی نازنینی چو تو پاکیزه دل و پاک نهاد بهتر آن است که با مردم بد ننشینی سیل این اشک روان صبر و دل حافظ برد بلغ الطاقه یا مقله عینی بینی تو بدین نازکی و سرکشی ای شمع چگل لایق بندگی خواجه جلال الدینی,غزل    ۴۸۴,0
147,219,15,1281,کنترل نکردن زبان انسان را بی‌ارزش می‌کند.,گفتی که زیان کنی زیان گیر گفتی که تو ملحدی چنان گیر گفتی که تو روبهی نه ای شیر ما را سقط همه سگان گیر گفتی که ز دل خبر نداری ای مونس دل مرا زبان گیر,1059,0
148,220,6,56,تفاوت قائل شدن بین انسان‌ها درست است,آن سیه چرده که شیرینی عالم با اوست چشم میگون لب خندان دل خرم با اوست گر چه شیرین دهنان پادشهانند ولی او سلیمان زمان است که خاتم با اوست روی خوب است و کمال هنر و دامن پاک لاجرم همت پاکان دو عالم با اوست خال مشکین که بدان عارض گندمگون است سر آن دانه که شد رهزن آدم با اوست دلبرم عزم سفر کرد خدا را یاران چه کنم با دل مجروح که مرهم با اوست با که این نکته توان گفت که آن سنگین دل کشت ما را و دم عیسی مریم با اوست حافظ از معتقدان است گرامی دارش زان که بخشایش بس روح مکرم با اوست,غزل    ۵۷,1
149,221,1,5411,ادب یکی از صفات اخلاقی نیکو است که انسان باید داشته باشد,و الصدقه دواء منجح و اعمال العباد فی عاجلهم نصب اعینهم فی اجالهم,181,0
150,222,46,4558,نباید عیب دیگران را بر ملا کنیم,Never underestimate the power of stupid people in large groups,,-1
151,223,15,4901,کنترل نکردن زبان انسان را بی‌ارزش می‌کند.,The price good men pay for indifference to public affairs is to be ruled by evil men,,0
152,224,37,4533,باید در هنگام پیمان بستن دقت کنیم,I am too fond of reading books to care to write them,,0
153,225,37,3089,باید در هنگام پیمان بستن دقت کنیم,امیر قافله را هم تغافلی باید که نا‌امید نگردندقاطعان طریق,,0
154,226,6,739,تفاوت قائل شدن بین انسان‌ها درست است,طبیب درد بی درمان کدامست رفیق راه بی پایان کدامست اگر عقلست پس دیوانگی چیست وگر جانست پس جانان کدامست چراغ عالم افروز مخلد که نی کفرست و نی ایمان کدامست پر از درست بحر لایزالی درونش گوهر انسان کدامست غلامانه است اشیائ را قباها میان بندگان سلطان کدامست یکی جزو جهان خود بی مرض نیست طبیب عشق را دکان کدامست خرد عاجز شد اندر فکر عاجز که سرکش کیست سرگردان کدامست بت موزون به بتخانه بسی جست که موزونات را میزان کدامست چه قبله کرده ای این گفت و گو را طلب کن درس خاموشان کدامست,351,2
155,227,32,486,باید کم گویی کرد,ای بی‌خبر بکوش که صاحب خبر شوی تا راهرو نباشی کی راهبر شوی در مکتب حقایق پیش ادیب عشق هان ای پسر بکوش که روزی پدر شوی دست از مس وجود چو مردان ره بشوی تا کیمیای عشق بیابی و زر شوی خواب و خورت ز مرتبه خویش دور کرد آن گه رسی به خویش که بی خواب و خور شوی گر نور عشق حق به دل و جانت اوفتد بالله کز آفتاب فلک خوبتر شوی یک دم غریق بحر خدا شو گمان مبر کز آب هفت بحر به یک موی تر شوی از پای تا سرت همه نور خدا شود در راه ذوالجلال چو بی پا و سر شوی وجه خدا اگر شودت منظر نظر زین پس شکی نماند که صاحب نظر شوی بنیاد هستی تو چو زیر و زبر شود در دل مدار هیچ که زیر و زبر شوی گر در سرت هوای وصال است حافظا باید که خاک درگه اهل هنر شوی,غزل    ۴۸۷,0
156,228,40,1412,باید سعی کنیم نیکو عمل کنیم,آن مطرب ما خوشست و چنگش دیوانه شود دل از ترنگش چون چنگ زند یکی تو بنگر کز لطف چگونه گشت رنگش گر تنگ آیی ز زندگانی برجه به کنار گیر تنگش,1240,1
157,229,20,3203,باید مهربان بود,در این عالم از هرچه بایستنیست نکوتر ز فرزند شایسته نیست,,0
158,230,2,5094,ما باید از غیبت کردن پرهیز کنیم,"We learn from failure, not from success",,0
159,231,20,3117,باید مهربان بود,بر روی زمین هیچ کس آرام نباشد کنجی بود آرام که در زیر زمین است,,-1
160,232,12,1609,انسان واقعی در برابر ظلم سکوت نمی‌کند,اگر عشقت به جای جان ندارم به زلف کافرت ایمان ندارم چو گفتی ننگ می داری ز عشقم غم عشق تو را پنهان ندارم تو می گفتی مکن در من نگاهی که من خون ها کنم تاوان ندارم من سرگشته چون فرمان نبردم از آن بر نیک و بد فرمان ندارم چو هر کس لطف می یابند از تو من بیچاره آخر جان ندارم,1510,0
161,233,32,275,باید کم گویی کرد,باغبان گر پنج روزی صحبت گل بایدش بر جفای خار هجران صبر بلبل بایدش ای دل اندربند زلفش از پریشانی منال مرغ زیرک چون به دام افتد تحمل بایدش رند عالم سوز را با مصلحت بینی چه کار کار ملک است آن که تدبیر و تامل بایدش تکیه بر تقوا و دانش در طریقت کافریست راهرو گر صد هنر دارد توکل بایدش با چنین زلف و رخش بادا نظربازی حرام هر که روی یاسمین و جعد سنبل بایدش نازها زان نرگس مستانه‌اش باید کشید این دل شوریده تا آن جعد و کاکل بایدش ساقیا در گردش ساغر تعلل تا به چند دور چون با عاشقان افتد تسلسل بایدش کیست حافظ تا ننوشد باده بی آواز رود عاشق مسکین چرا چندین تجمل بایدش,غزل    ۲۷۶,0
162,234,3,5235,باید خاک وطن را دوست داشت,My wish is that you may be loved to the point of madness,,0
163,235,28,442,باید شکرگزار باشیم,چو سرو اگر بخرامی دمی به گلزاری خورد ز غیرت روی تو هر گلی خاری ز کفر زلف تو هر حلقه‌ای و آشوبی ز سحر چشم تو هر گوشه‌ای و بیماری مرو چو بخت من ای چشم مست یار به خواب که در پی است ز هر سویت آه بیداری نثار خاک رهت نقد جان من هر چند که نیست نقد روان را بر تو مقداری دلا همیشه مزن لاف زلف دلبندان چو تیره رای شوی کی گشایدت کاری سرم برفت و زمانی به سر نرفت این کار دلم گرفت و نبودت غم گرفتاری چو نقطه گفتمش اندر میان دایره آی به خنده گفت که ای حافظ این چه پرگاری,غزل    ۴۴۳,1
164,236,40,3137,باید سعی کنیم نیکو عمل کنیم,تا زنده‌ایم مرحمتی کن به حال ما دنبال مرده آه کشیدن چه فایده,,0
165,237,35,5708,مردم را باید از کارهای بد باز داشت,و قال ع الداعی بلا عمل کالرامی بلا وتر,,-1
166,238,3,2980,باید خاک وطن را دوست داشت,هر کجا عشق آید و ساکن شود هر چه نا ممکن بود ممکن شود,,1
167,239,34,4293,باید به قلب و احساسات توجه کرد,"The most beautiful things in the world cannot be seen or touched, they are felt with the heart",,2
168,240,25,1889,بخشی از زمان هر روز را باید به تفریح و بخش دیگری را به کار اختصاص داد,هر شب که بود قاعده سفره نهادن ما را ز خیال تو بود روزه گشادن ای لطف تو را قاعده بر روزه گشایان مانند مسیحا ز فلک مایده دادن چون قوت دل از مطبخ سودای تو باشد باید به میان رفتن و در لوت فتادن ما را هم از آن آتش دل آب حیات است بر آتش دل شاد بسوزیم چو لادن کار حیوان است نه کار دل و جان است در خاک بپوسیدن و از خاک بزادن,1892,0
169,241,19,4716,باید اهل یادگیری و دانش باشیم,I must learn to be content with being happier than I deserve,,0
170,242,27,2922,در کار خیر باید شتاب کرد و بدی را به تاخیر انداخت.,تواضع گر چه محبوب است و فضل بیکران دارد نباید کرد بیش از حد که هیبت را زیان دارد,,0
171,243,11,2947,باید به یتیمان کمک کرد,صبور باش که اعجاز صبر، هم یعقوب به وصل یار رسانید هم زلیخا را,,0
172,244,45,5318,باید به پدر و مادر احترام گذاشت,و قال ع من نصب نفسه للناس اماما فلیبدا بتعلیم نفسه قبل تعلیم غیره و لیکن تادیبه بسیرته قبل تادیبه بلسانه و معلم نفسه و مؤدبها احق بالاجلال من معلم الناس و مؤدبهم,73,1
173,245,24,3119,باید در برابر مشکلات استقامت داشته باشیم,بلا ندیده دعا را شروع باید کرد علاج واقعه پیش از وقوع باید کرد,,1
174,246,26,226,انسان نباید فخر فروشی داشته باشد.,گر چه بر واعظ شهر این سخن آسان نشود تا ریا ورزد و سالوس مسلمان نشود رندی آموز و کرم کن که نه چندان هنر است حیوانی که ننوشد می و انسان نشود گوهر پاک بباید که شود قابل فیض ور نه هر سنگ و گلی لل و مرجان نشود اسم اعظم بکند کار خود ای دل خوش باش که به تلبیس و حیل دیو مسلمان نشود عشق می‌ورزم و امید که این فن شریف چون هنرهای دگر موجب حرمان نشود دوش می‌گفت که فردا بدهم کام دلت سببی ساز خدایا که پشیمان نشود حسن خلقی ز خدا می‌طلبم خوی تو را تا دگر خاطر ما از تو پریشان نشود ذره را تا نبود همت عالی حافظ طالب چشمه خورشید درخشان نشود,غزل    ۲۲۷,1
175,247,20,735,باید مهربان بود,شنیدم مر مرا لطفت دعا گفت برای بنده خود لطف ها گفت چه گویم من مکافات تو ای جان که نیکی تو را جانا خدا گفت ولیکن جان این کمتر دعاگو همه شب روی ماهت را دعا گفت,346,0
176,248,4,5007,نباید براساس ظاهر افراد را قضاوت کرد,"The impossible could not have happened, therefore the impossible must be possible in spite of appearances",,1
177,249,0,3116,باید حقوق دیگران را رعایت کنیم,بدر را هم با بدی پاداش کردن نه کار مردم آزاده باشد,,1
178,250,23,2065,باید فرزندان خود را به خوبی تربیت کنیم,نحن الی سیدنا راجعون طیبه النفس به طایعون سیدنا یصبح یبتا عنا انفسنا نحن له بایعون یفسد ان جاع الی موکل نحن الی نظرته جایعون سوف تلاقیه به میعاده تحسب انا ابدا ضایعون,2129,0
179,251,30,3148,نباید مغرور باشیم,جفا مکن که جفا رسم دلربایی نیست جدا مشو که مرا طاقت جدایی نیست,,0
180,252,35,1941,مردم را باید از کارهای بد باز داشت,آفتابا بار دیگر خانه را پرنور کن دوستان را شاد گردان دشمنان را کور کن از پس کوهی برآ و سنگ ها را لعل ساز بار دیگر غوره ها را پخته و انگور کن آفتابا بار دیگر باغ را سرسبز کن دشت را و کشت را پرحله و پرجور کن ای طبیب عاشقان و ای چراغ آسمان عاشقان را دستگیر و چاره رنجور کن این چنین روی چو مه در زیر ابر انصاف نیست ساعتی این ابر را از پیش آن مه دور کن گر جهان پرنور خواهی دست از رو بازگیر ور جهان تاریک خواهی روی را مستور کن,1960,1
181,253,39,5563,باید وفای به عهد داشته باشیم,و قال ع ازجر المسی‌ء بثواب المحسن,348,0
182,254,1,3674,ادب یکی از صفات اخلاقی نیکو است که انسان باید داشته باشد,"It is a truth universally acknowledged, that a single man in possession of a good fortune, must be in want of a wife",,0
183,255,24,3005,باید در برابر مشکلات استقامت داشته باشیم,خدا کســــی است کـــه باید بــــه دیدنش بروی خدا کسی که از آن سخت می هراسی نیست,,0
184,256,29,1989,باید به زیر دستان احترام گذاشت,مات خود را صنما مات مکن بجز از لطف و مراعات مکن خرده و بی ادبی ها که برفت عفو کن هیچ مکافات مکن وقت رحم است بکن کینه مکش بنده را طعمه آفات مکن به سر تو که جدایی مندیش جز که پیوند و ملاقات مکن خاک خود را به زمین برمگذار منزلش جز به سماوات مکن اولش جز به سوی خویش مکش آخرش جز که سعادات مکن آنچ خو کرد ز لطفت برسان ترک تیمار و جرایات مکن بنده اهل خرابات توایم پشت ما را به خرابات مکن ما که باشیم که گوییم مکن چونک گفتیم ممارات مکن,2024,1
185,257,9,507,باید قدردان دارایی‌های خودمان باشیم,ای فصل باباران ما برریز بر یاران ما چون اشک غمخواران ما در هجر دلداران ما ای چشم ابر این اشک ها می ریز همچون مشک ها زیرا که داری رشک ها بر ماه رخساران ما این ابر را گریان نگر وان باغ را خندان نگر کز لابه و گریه پدر رستند بیماران ما ابر گران چون داد حق از بهر لب خشکان ما رطل گران هم حق دهد بهر سبکساران ما بر خاک و دشت بی نوا گوهرفشان کرد آسمان زین بی نوایی می کشند از عشق طراران ما این ابر چون یعقوب من وان گل چو یوسف در چمن بشکفته روی یوسفان از اشک افشاران ما یک قطره اش گوهر شود یک قطره اش عبهر شود وز مال و نعمت پر شود کف های کف خاران ما باغ و گلستان ملی اشکوفه می کردند دی زیرا که بر ریق از پگه خوردند خماران ما بربند لب همچون صدف مستی میا در پیش صف تا بازآیند این طرف از غیب هشیاران ما,30,0
186,258,9,60,باید قدردان دارایی‌های خودمان باشیم,صبا اگر گذری افتدت به کشور دوست بیار نفحه‌ای از گیسوی معنبر دوست به جان او که به شکرانه جان برافشانم اگر به سوی من آری پیامی از بر دوست و گر چنان که در آن حضرتت نباشد بار برای دیده بیاور غباری از در دوست من گدا و تمنای وصل او هیهات مگر به خواب ببینم خیال منظر دوست دل صنوبریم همچو بید لرزان است ز حسرت قد و بالای چون صنوبر دوست اگر چه دوست به چیزی نمی‌خرد ما را به عالمی نفروشیم مویی از سر دوست چه باشد ار شود از بند غم دلش آزاد چو هست حافظ مسکین غلام و چاکر دوست,غزل    ۶۱,0
187,259,24,2859,باید در برابر مشکلات استقامت داشته باشیم,طارت حیلی و زال حیلی اصبحت مکابدا لویلی قد اظلم بالجوی نهاری کیف اخبرکم انا بلیلی ما املائ عصتی و وجدی ما افرع من رضاک کیلی,3216,0
188,260,7,1842,ثروت چیز خوبی است,کافرم ار در دو جهان عشق بود خوشتر از این دیده ایمان شود ار نوش کند کافر از این عشق بود کان هنر عشق بود معدن زر دوست شود جلوه از آن پوست شود پرزر از این عشق چو بگشاید لب بوی دهد بوی عجب مشک شده مست از او گشته خجل عنبر از این عشق بود خوب جهان مادر خوبان شهان خاک شود گوهر از آن فخر کند مادر از این,1819,0
189,261,46,5563,نباید عیب دیگران را بر ملا کنیم,و قال ع اشد الذنوب ما استهان به صاحبه,348,0
190,262,48,1919,باید از منافق دوری کنیم,ای دوست عتاب را رها کن تدبیر دوای درد ما کن ای دوست جدا مشو تو از ما ما را ز بلا و غم جدا کن اندیشه چو دزد در دل افتاد مستم کن و دزد را فنا کن شادی ز میان غم برانگیز در عالم بی وفا وفا کن,1928,0
191,263,6,5598,تفاوت قائل شدن بین انسان‌ها درست است,و قال ع الخلاف یهدم الرای‌,392,0
192,264,45,1031,باید به پدر و مادر احترام گذاشت,اینک آن مرغان که ایشان بیضه ها زرین کنند کره تند فلک را هر سحرگه زین کنند چون بتازند آسمان هفتمین میدان شود چون بخسپند آفتاب و ماه را بالین کنند ماهیانی کاندرون جان هر یک یونسیست گلبنانی که فلک را خوب و خوب آیین کنند دوزخ آشامان جنت بخش روز رستخیز حاکمند و نی دعا دانند و نه نفرین کنند از لطافت کوه ها را در هوا رقصان کنند وز حلاوت بحرها را چون شکر شیرین کنند جسم ها را جان کنند و جان جاویدان کنند سنگ ها را کان لعل و کفرها را دین کنند از همه پیداترند و از همه پنهان ترند گر عیان خواهی به پیش چشم تو تعیین کنند گر عیان خواهی ز خاک پای ایشان سرمه ساز زانک ایشان کور مادرزاد را ره بین کنند گر تو خاری همچو خار اندر طلب سرتیز باش تا همه خار تو را همچون گل و نسرین کنند گر مجال گفت بودی گفتنی ها گفتمی تا که ارواح و ملایک ز آسمان تحسین کنند,730,0
193,265,18,906,نباید اندوهگین شد,یکی گولی همی خواهم که در دلبر نظر دارد نمی خواهم هنرمندی که دیده در هنر دارد دلی همچون صدف خواهم که در جان گیرد آن گوهر دل سنگین نمی خواهم که پندار گهر دارد ز خودبینی جدا گشته پر از عشق خدا گشته ز مالش های غم غافل به مالنده عبر دارد,584,0
194,266,6,344,تفاوت قائل شدن بین انسان‌ها درست است,بی تو ای سرو روان با گل و گلشن چه کنم زلف سنبل چه کشم عارض سوسن چه کنم آه کز طعنه بدخواه ندیدم رویت نیست چون آینه‌ام روی ز آهن چه کنم برو ای ناصح و بر دردکشان خرده مگیر کارفرمای قدر می‌کند این من چه کنم برق غیرت چو چنین می‌جهد از مکمن غیب تو بفرما که من سوخته خرمن چه کنم شاه ترکان چو پسندید و به چاهم انداخت دستگیر ار نشود لطف تهمتن چه کنم مددی گر به چراغی نکند آتش طور چاره تیره شب وادی ایمن چه کنم حافظا خلد برین خانه موروث من است اندر این منزل ویرانه نشیمن چه کنم,غزل    ۳۴۵,0
195,267,15,1979,کنترل نکردن زبان انسان را بی‌ارزش می‌کند.,راز چون با من نگوید یار من بند گردد پیش او گفتار من عذر می گوید که یعنی خامشم با تو می گوید دل هشیار من با کسی دیگر زبان گردد همه سر خود می گوید و اسرار من در گمان افتد دلم زین واقعه این دل ترسان بدپندار من گر بگوید ور نگوید راز من دل ندارد صبر از دلدار من,2014,0
196,268,8,912,باید قبل از سخن گفتن فکر کرد.,سر از بهر هوس باید چو خالی گشت سر چه بود چو جان بهر نظر باشد روان بی نظر چه بود نظر در روی شه باید چو آن نبود چه را شاید سفر از خویشتن باید چو با خویشی سفر چه بود مرا پرسید صفرایی که گر مرد شکرخایی کمر بندم چو نی پیشت اگر گویی شکر چه بود بگفتم بهترین چیزی ولیکن پیش غیر تو که تو ابله شکر بینی و گویی زین بتر چه بود ازیرا اصل جسم تو ز زهر قاتل افتادست سقر بودست اصل تو نداند جز سقر چه بود جهان و عقل کلی را ز عقل جزو چون بینی در آن دریای خون آشام عقل مختصر چه بود دو سه سطرست که می خوانی ز سر تا پا و پا تا سر دگر کاری نداری تو وگر نه پا و سر چه بود چو کور افتاد چشم دل چو گوش از ثقل شد پرگل به غیر خانه وسواس جای کور و کر چه بود,590,0
197,269,4,176,نباید براساس ظاهر افراد را قضاوت کرد,نه هر که چهره برافروخت دلبری داند نه هر که آینه سازد سکندری داند نه هر که طرف کله کج نهاد و تند نشست کلاه داری و آیین سروری داند تو بندگی چو گدایان به شرط مزد مکن که دوست خود روش بنده پروری داند غلام همت آن رند عافیت سوزم که در گداصفتی کیمیاگری داند وفا و عهد نکو باشد ار بیاموزی وگرنه هر که تو بینی ستمگری داند بباختم دل دیوانه و ندانستم که آدمی بچه‌ای شیوه پری داند هزار نکته باریکتر ز مو این جاست نه هر که سر بتراشد قلندری داند مدار نقطه بینش ز خال توست مرا که قدر گوهر یک دانه جوهری داند به قد و چهره هر آن کس که شاه خوبان شد جهان بگیرد اگر دادگستری داند ز شعر دلکش حافظ کسی بود آگاه که لطف طبع و سخن گفتن دری داند,غزل    ۱۷۷,2
198,270,41,2921,صبر یکی از صفات خردمندان است,دل که رنجید از کسی خرسند کردن مشکل است شیشه بشکسته را پیوند کردن مشکل است,,0
199,271,0,3413,باید حقوق دیگران را رعایت کنیم,"You can't live your life for other people. You've got to do what's right for you, even if it hurts some people you love",,-2
200,272,13,2065,باید بخشنده باشیم,نحن الی سیدنا راجعون طیبه النفس به طایعون سیدنا یصبح یبتا عنا انفسنا نحن له بایعون یفسد ان جاع الی موکل نحن الی نظرته جایعون سوف تلاقیه به میعاده تحسب انا ابدا ضایعون,2129,0
201,273,43,3573,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,"We have to dare to be ourselves, however frightening or strange that self may prove to be",,1
202,274,23,336,باید فرزندان خود را به خوبی تربیت کنیم,چرا نه در پی عزم دیار خود باشم چرا نه خاک سر کوی یار خود باشم غم غریبی و غربت چو بر نمی‌تابم به شهر خود روم و شهریار خود باشم ز محرمان سراپرده وصال شوم ز بندگان خداوندگار خود باشم چو کار عمر نه پیداست باری آن اولی که روز واقعه پیش نگار خود باشم ز دست بخت گران خواب و کار بی‌سامان گرم بود گله‌ای رازدار خود باشم همیشه پیشه من عاشقی و رندی بود دگر بکوشم و مشغول کار خود باشم بود که لطف ازل رهنمون شود حافظ وگرنه تا به ابد شرمسار خود باشم,غزل    ۳۳۷,0
203,275,19,202,باید اهل یادگیری و دانش باشیم,سال‌ها دفتر ما در گرو صهبا بود رونق میکده از درس و دعای ما بود نیکی پیر مغان بین که چو ما بدمستان هر چه کردیم به چشم کرمش زیبا بود دفتر دانش ما جمله بشویید به می که فلک دیدم و در قصد دل دانا بود از بتان آن طلب ار حسن شناسی ای دل کاین کسی گفت که در علم نظر بینا بود دل چو پرگار به هر سو دورانی می‌کرد و اندر آن دایره سرگشته پابرجا بود مطرب از درد محبت عملی می‌پرداخت که حکیمان جهان را مژه خون پالا بود می‌شکفتم ز طرب زان که چو گل بر لب جوی بر سرم سایه آن سرو سهی بالا بود پیر گلرنگ من اندر حق ازرق پوشان رخصت خبث نداد ار نه حکایت‌ها بود قلب اندوده حافظ بر او خرج نشد کاین معامل به همه عیب نهان بینا بود,غزل    ۲۰۳,0
204,276,18,4450,نباید اندوهگین شد,Don't be so humble - you are not that great,,0
205,277,34,2931,باید به قلب و احساسات توجه کرد,اندر دل من درون و بیرون همه او است اندر تن من جان و رگ و خون همه اوست,,2
206,278,9,365,باید قدردان دارایی‌های خودمان باشیم,ما بدین در نه پی حشمت و جاه آمده‌ایم از بد حادثه این جا به پناه آمده‌ایم ره رو منزل عشقیم و ز سرحد عدم تا به اقلیم وجود این همه راه آمده‌ایم سبزه خط تو دیدیم و ز بستان بهشت به طلبکاری این مهرگیاه آمده‌ایم با چنین گنج که شد خازن او روح امین به گدایی به در خانه شاه آمده‌ایم لنگر حلم تو ای کشتی توفیق کجاست که در این بحر کرم غرق گناه آمده‌ایم آبرو می‌رود ای ابر خطاپوش ببار که به دیوان عمل نامه سیاه آمده‌ایم حافظ این خرقه پشمینه مینداز که ما از پی قافله با آتش آه آمده‌ایم,غزل    ۳۶۶,1
207,279,7,3723,ثروت چیز خوبی است,Happiness is a warm puppy,,0
208,280,41,463,صبر یکی از صفات خردمندان است,بگرفت کار حسنت چون عشق من کمالی خوش باش زان که نبود این هر دو را زوالی در وهم می‌نگنجد کاندر تصور عقل آید به هیچ معنی زین خوبتر مثالی شد حظ عمر حاصل گر زان که با تو ما را هرگز به عمر روزی روزی شود وصالی آن دم که با تو باشم یک سال هست روزی وان دم که بی تو باشم یک لحظه هست سالی چون من خیال رویت جانا به خواب بینم کز خواب می‌نبیند چشمم بجز خیالی رحم آر بر دل من کز مهر روی خوبت شد شخص ناتوانم باریک چون هلالی حافظ مکن شکایت گر وصل دوست خواهی زین بیشتر بباید بر هجرت احتمالی,غزل    ۴۶۴,0
